<ID|readonly|noverify>;<English>;<French>;<Italian>;<German>;<Spanish>;<Russian>;<Polish>;<Czech>;<Turkish>;<Chinese>;<Japanese>;<Portuguese>;<Ukrainian>;<Serbian>;<Hungarian>;<Korean>;<Belarusian>;<Romanian>;<TChinese>;<HChinese>;<Comments>;<max_chars>
loading/ship/tip79;The French destroyer La Malin (X102) was the third member of the Le Fantasque-class contre-torpilleur's. The ship saw extensive service with the French Navy from 1935 until 1964 when it was placed into reserve. The ship was would ultimately be sold for scrap in 1977.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip80;During the 1930s Ansaldo proposed a series of three designs for a potential future Spanish Cruiser. The three designs featured 152mm and 203mm guns in various arrangements based on Italian cruisers of the era. None of these designs would advance past the project stage.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip81;Ansaldo UP.102 was a heavy cruiser design intended for export. The ship was to be armed with nine 254mm guns and was similar to the German Deutschland in capability. The ship was proposed to the Swedish Navy as part of the Pansarskepp 1940 program but was not selected.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip82;The H-45 class battleship is a fictional post-war battleship design that was claimed to be 608m long and armed with four twin 80cm guns. In reality Schlachtschiff H was the final battleship designed by the Kriegsmarine and was not intended to mount guns larger than 50,8cm.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip83;Schlachtschiff H's design was modified again in 1941. The new design called for a ship that had more armour and was 282m long with a displacement of 68,000 tons. Armament would have consisted of four twin 42cm guns. The project never progressed past the design stage.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip84;The design for Schlachtschiff H was once again modified in 1942. The new design called for a ship 305m long with a displacement of 90,000 tons and armed with four twin 48cm guns. The project never progressed past the preliminary design stage.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip85;In 1943 the design for Schlachtschiff H was once again modified. The new design called for a ship 330m long with a displacement of 111,000 tons and was to be armed with four twin 48cm guns. The project never progressed past the preliminary design stage.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip86;In 1944 the design for Schlachtschiff H was once again modified. The new design called for a ship 345m long with a displacement of 131,000 tons, and armed with four twin 50,8cm guns. The project never progressed past the preliminary design stage.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip87;The Schlachtschiff H was to have been the successor to the Bismarck battleship. The initial design was in essence an enlarged Bismarck, armed with four twin 40,6cm S.K. C/34 guns. The keels for ship H and J were laid down in 1939 but were scrapped in 1941.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip88;NAe São Paulo (A12) was the second aircraft carrier to serve with the Marinha do Brasil. The ship was sold by the French Navy to Brazil in 2000 and served until 2018 when it was decommissioned and sold for scrap. The ship was ultimately scuttled on 3 Feb 2023;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip89;Clemenceau (R98) was the first post-war carrier built for the French Navy and lead ship of the Clemenceau-class. The ship served from 1961 until 1997 when it was decommissioned and sold for scrap. However, the ship would not be scrapped due to various issues until 2009.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip90;Foch (R99) was the second ship of the Clemenceau-class aircraft carriers built for the French Navy. The ship served from 1963 and was only decommissioned in 2000. The ship was subsequently sold to the Brazilian Navy as NAe São Paulo (A12).;;;;;;;;;;;;;;;;;;;;;
loading/ship/newbie/tip91;As early as the 1870s, Germany utilized a system of letters to denote planned ships. An example is Aviso A, which was launched under the name Nautilus in 1871. Another example is Schlachtschiff F, which was launched under the name Bismarck in 1939.;;;;;;;;;;;;;;;;;;;;;
loading/ship/newbie/tip92;"As early as the 1870s, Germany utilized a system of ""Ersatz xyz"" to plan the replacement of ships in service. The Bismarck, for example, was originally known as Ersatz Hannover.";;;;;;;;;;;;;;;;;;;;;
loading/ship/tip93;The German Panzerschiff Braunschweig was slated to be replaced under Ersatz Braunschweig. Panzerschiff C would be developed and launched under the name Panzerschiff Admiral Graf Spee in 1934.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip94;On 19 Feb 1940, poor communication followed by gunfire, saw a German bomber destroy Z 1 «Leberecht Maass». Z 3 «Max Schultz» would be destroyed in the confusion, presumedly by a naval mine. 606 German sailors were killed.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip95;In 1949, a number of ex-Japanese No. 2 Class Coastal Defense Ships (often called Type D or Tei Class) of the ROC were captured by the PLA and pressed into service. In the following decades, many were rearmed with American 3-inch guns and were not decommissioned until 1982. ;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip96;"USS Indiana (BB-1) was the lead ship of the Indiana-class ""coastal defense"" battleships. The ship saw extensive service in the Spanish American War and during the First World War, but was ultimately decommissioned in 1919 and sunk as a target in 1920. The wreck was later scrapped.";;;;;;;;;;;;;;;;;;;;;
loading/ship/tip97;USS Iowa (BB-4) was the fourth battleship built for the US Navy. The ship marked a major improvement over the preceding Indiana-class and was the US Navy's first true ocean-going battleship. The ship served from 1897 to 1923 when it was ultimately sunk as a target.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip98;"During depth trials in 1963, the USS Thresher (SSN-593) encountered problems with the reactor upon reaching its expected depth. After failing to blow the ballast tanks, it messaged its support vessel stating ""exceeding test depth"" and imploded shortly after, claiming all 129 lives on board.";;;;;;;;;;;;;;;;;;;;;
loading/ship/tip99;Bearn was the first aircraft carrier built for the French Navy. The ship was laid down as a Normandie-class battleship. However, due to the Washington Naval Treaty the ship was converted into an aircraft carrier. Bearn served from 1927 until it's scrapping in 1967.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip100;On 12 Aug 2000, the submarine K-141 Kursk suffered an explosion as a result of faulty welds on a torpedo, resulting in a chain reaction. In an attempt to save face, the Russian government refused help, with foreign aid arriving a week after the disaster. There were no survivors.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip101;The Greek Battleship Kilkis (Ex-Mississippi (BB-23)) during Greece's contribution to Western forces in the Russian Civil War the crew witnessed the mutiny of several French battleship crews off Sevastopol, and taunted the mutineers by hanging a dummy from the Yardam.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip102;USS Kearsarge (BB-5) suffered a turret fire during target practice on 13 Apr 1906, killing 10 sailors. This was a major influence on future designs for ship ammunition supplies as well as further maturation of gunnery safety practices.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip103;After 2 German submarines surrendered to Argentina in 1945, the location of their submarines and others were to be investigated. In the late 1990s, Operación Calypso attempted to locate these vessels, but after two decades only natural deposits of iron have been discovered.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip104;In May 1975, the USS Harold E. Holt boarded the Kampuchean-controlled cargo ship Mayaguez, marking the first hostile ship-to-ship boarding action by the U.S. Navy since 1826.;;;;;;;;;;;;;;;;;;;;;
loading/ship/newbie/tip105;Many vessels would see service over decades, seeing refits as a way to prolong service. Many refits were not simple however, with some even taking a number of years to perform.;;;;;;;;;;;;;;;;;;;;;
loading/ship/newbie/tip106;The English term U-Boat comes from the German Unterseeboot (underwater boat - submarine). Official abbreviations were U Boot, or simply U. This terminology has also been used for S-Boats (Schnellboote) and others.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip107;While explicitly designed for minesweeping duties, the Australian Bathurst Class did not perform minesweeping duties often. Throughout the Second World War, they were most often occupied with convoy escort, anti-submarine patrols, among other combat duties.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip108;The Heroine Class of diesel-electric attack submarines in service with the SANDF since 2005 are a variant of the Thyssen-Krupp Typ 209 submarine, selected under Project Wills.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip109;The most numerous sub-class of Typ VII U-boats were the Typ VII C, seeing 568 units commissioned between 1940 to 1945.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip110;The most common type of U-boat deployed by the Kriegsmarine were the Typ VII, itself split into 6 main variants, numbering a total 706 units.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip111;The Kriegsmarine deployed a total of 1,178 U-boats between the start of rearmament in Nov 1932 to the end of the war in May 1945.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip112;USS Newport News (CA-148) holds several distinctions, launched in Mar 1948 it was the last-all gun heavy cruiser put into service with the USN, in addition it remained as the last active all-gun cruiser after 25.5 years of continuous service until Jun 1975.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip113;"Comparative to the Baltimore Class, USS Des Moines' (CA-148) autoloaded 8"" guns could attain 8 rounds per minute compared to 3-4 rounds per minute on the preceding Baltimore Class.";;;;;;;;;;;;;;;;;;;;;
loading/ship/tip114;Launched in 1907, HMS Invincible was originally designated as an armoured cruiser, before their redesignation to battlecruiser on 24 Nov 1911, becoming the first battlecruiser put to sea.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip115;HMAS Westralia (F 95) was originally a civilian owned merchant ship before requisitioned for war service on 2 Nov 1939 and fitted as an Armed Merchant Cruiser, until its conversion to a Landing Ship Infantry on 25 Jun 1943.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip116;At 6:30am, 4 Mar 1942, HMAS Yarra (U 77) while escorting 3 other ships from Batavia were engaged by a Japanese squadron of 3 heavy cruisers, Atago, Maya, and Takao. During this engagement, Yarra would fight for over an hour until finally sinking just past 8am.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip117;In order to prevent the French navy from falling into German hands, the British devised Operation Catapult, which culminated raid at Mers-el-Kébir, during which the Royal Navy and Fleet Air Arm killed over 1,000 French sailors. The operation was successful, but seen as a betrayal by France.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip118;On 17 Jun 1968, HMAS Hobart (D 39) was struck by 3 air-launched missiles while operating off Tiger Island, Viet Nam. The missiles were later identified as being of US origin.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip119;In Oct 1927, HMAS Adelaide (I) was dispatched to Port Diamond, Malaita in the Solomon Islands following the murder of the island's district officer, with Adelaide deploying several platoons in a punitive expedition which became known as the Malaita Massacre.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip120;HMAS Melbourne (R 21) served as the flagship for RADM David Wells during Operation NAVY HELP following the devastation of the city of Darwin by Cyclone Tracey 24 Dec 1974.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip121;The Royal Australian Navy was in the process of acquiring the aircraft carrier HMS Invincible (R 05) to replace HMAS Melbourne (R 21). Intended to be named HMAS Australia, the deal would fall through due to the Apr 1982 Argentine invasion of the Falkland Islands.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip122;France's third aircraft carrier to enter service was the Arromanches (R 95) (ex-HMS Colossus (15)). Arromanches would serve as the nucleus of the Marine Nationale's aviation capability from Aug 1946 until the launch of Clemenceau (R 98) in Nov 1961.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip123;USCGC Cobb (WPG-181) was a converted passenger steamer ship which completed its refit on 20 Jul 1943, installing a flight deck for the purpose of testing helicopters in the anti-submarine warfare role, becoming the first helicopter carrier in history.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip124;USS Constitution, authorised under the Naval Act of 1794 was the third of the original six frigates that constituted the founding ships of the United States Navy.;;;;;;;;;;;;;;;;;;;;;
loading/ship/tip125;HMS Victory is a 104-gun first-rate ship of the line remains the oldest naval vessel in commission in the world, remaining in Royal Navy service since 1778.;;;;;;;;;;;;;;;;;;;;;
