<ID|readonly|noverify>;<English>;<French>;<Italian>;<German>;<Spanish>;<Russian>;<Polish>;<Czech>;<Turkish>;<Chinese>;<Japanese>;<Portuguese>;<Ukrainian>;<Serbian>;<Hungarian>;<Korean>;<Belarusian>;<Romanian>;<TChinese>;<HChinese>;<Comments>;<max_chars>
f-4f_late_0;▀ McDonnell Douglas Model 98NQ | (GY)F-4E | F-4F-63-MC Phantom II;F-4F Phantom II;F-4F Phantom II;F-4F Phantom II;F-4F Phantom II;F-4F Phantom II;F-4F Phantom II;F-4F Phantom II;F-4F Phantom II;▀\tF-4F\t“\t鬼\t怪\t”\tII;F-4F Phantom II;F-4F Phantom II;F-4F Phantom II;F-4F Phantom II;F-4F Phantom II;F-4F Phantom II;F-4F 팬텀 II;F-4F Phantom II;F-4F Phantom II;▀\tF-4F\t“\t幽\t靈\t”\tII;F-4F Phantom II;
f-4f_late_1;▀ F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;▀\tF-4F;F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;▀\tF-4F;F-4F;
f-4f_late_2;F-4;F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;F-4F;▀\tF-4;F-4F;F-4F;F-4F;F-4F;F-4F;F-4;F-4F;F-4F;F-4F;▀\tF-4;F-4F;
f-4ej_shop;▅ F-4EJ;F-4EJ Phantom II;F-4EJ;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;▅ F-4EJ Phantom II;F-4EJ Phantom II;▅\tF-4EJ\t“\t鬼\t怪\t”\tII;F-4EJ;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;▅F-4EJ Phantom II;F-4EJ 팬텀 II;F-4EJ Phantom II;F-4EJ Phantom II;▅ F-4EJ 幽靈II;〔\tR\t〕\tF-4EJ\t“\t鬼\t怪\t”\tII
f-4ej_0;"▅ McDonnell Douglas Model 98 / Mitsubishi | (JA)F-4E | F-4EJ ""Fantomu II""";F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;▅ F-4EJ Phantom II;F-4EJ Phantom II;▅\tF-4EJ\t“\t鬼\t怪\t”\tII;航空自衛隊 F-4EJ | F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;F-4EJ Phantom II;▅F-4EJ Phantom II;F-4EJ 팬텀 II;F-4EJ Phantom II;F-4EJ Phantom II;▅ 航空自衛隊 F-4EJ 幽靈II;〔\tR\t〕\tF-4EJ\t“\t鬼\t怪\t”\tII
f-4ej_1;▅ F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;▅ F-4EJ Phantom II;F-4EJ;▅\tF-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;▅F-4EJ;F-4EJ;F-4EJ;F-4EJ;▅ F-4EJ;〔\tR\t〕\tF-4EJ
f-4ej_2;F-4;F-4EJ;F-4EJ;Phantom;F-4EJ;F-4EJ;F-4EJ;F-4EJ;▅ F-4 Phantom II;F-4EJ;▅\tF-4;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;▅F-4;F-4EJ;F-4EJ;F-4EJ;▅ F-4EJ;〔\tR\t〕\tF-4EJ
f-4ej_adtw_shop;▅ F-4EJ (ADTW);F-4EJ (ADTW);F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;;
f-4ej_adtw_0;"▅ McDonnell Douglas Model 98 / Mitsubishi | (JA)F-4E | F-4EJ ""Fantomu II"" (Air Development Test Wing)";F-4EJ Phantom II (Air Development and Test Wing);F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;F-4EJ 鬼\t怪 II 飞\t行\t开\t发\t实\t验\t团;F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;F-4EJ 팬텀 II ADTW;F-4EJ Phantom II ADTW;F-4EJ Phantom II ADTW;航\t空\t自\t衛\t隊 F-4EJ 幽\t靈\tII 飛\t行\t開\t發\t實\t驗\t團;F-4EJ Phantom II ADTW;;
f-4ej_adtw_1;▅ F-4EJ;F-4EJ (ADTW);F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;F-4EJ ADTW;;
f-4ej_adtw_2;F-4;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;;
f-4j_shop;F-4J-34;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;;
f-4j_0;McDonnell Douglas Model 98 | F-4J-34-MC Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-40_japan_shop Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;F-4J Phantom II;;
f-4j_1;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;;
f-4j_2;F-4;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;F-4J;;
f-4s_shop;F-4S;F-4S;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S 鬼\t怪 II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S 팬텀 II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;;
f-4s_0;McDonnell Douglas Model 98 | F-4S-MC Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S 鬼\t怪 II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S Phantom II;F-4S 팬텀 II;F-4S Phantom II;F-4S Phantom II;F-4S 幽\t靈 II;F-4S Phantom II;;
f-4s_1;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;;
f-4s_2;F-4;F-4S;F-4;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;F-4S;;
f-4m_fgr2_shop;▄ Phantom F.G.R. Mk. 2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;▄ Phantom FGR Mk.2;Phantom FGR.2;▄\t“\t鬼\t怪\t”\tFGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;팬텀 FGR.2;Phantom FGR.2;Phantom FGR.2;▄ 幽靈FGR.2;▄\t“\t鬼\t怪\t”\tFGR.2
f-4m_fgr2_0;▄ McDonnell Douglas Model 98 / BAC | F-4M-31-MC | Phantom F.G.R. Mk. 2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;▄ Phantom FGR Mk.2;Phantom FGR.2;▄\t“\t鬼\t怪\t”\tFGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;팬텀 FGR.2;Phantom FGR.2;Phantom FGR.2;▄ 幽靈FGR.2;▄\t“\t鬼\t怪\t”\tFGR.2
f-4m_fgr2_1;▄ Phantom F.G.R. Mk. 2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;▄ Phantom Mk.2;Phantom FGR.2;▄\t“\t鬼\t怪\t”\tFGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;Phantom FGR.2;팬텀 FGR.2;Phantom FGR.2;Phantom FGR.2;▄ 幽靈FGR.2;▄\t“\t鬼\t怪\t”\tFGR.2
f-4m_fgr2_2;F-4;FGR.2;FGR.2;Phantom;FGR.2;FGR.2;FGR.2;FGR.2;▄ Phantom;FGR.2;▄\t“\t鬼\t怪\t”;FGR.2;FGR.2;FGR.2;FGR.2;FGR.2;Phantom;FGR.2;FGR.2;FGR.2;▄ 幽靈;▄\t“\t鬼\t怪\t”
f-4ej_kai_shop;▅ F-4EJ Kai;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;▅\tF-4EJ\t（改）\t“鬼\t怪”\tII;F-4EJ\t改  ;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ 카이 팬텀 II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ\t改;F-4EJ Kai Phantom II;
f-4ej_kai_0;"▅ McDonnell Douglas Model 98 / Mitsubishi | (JA)F-4E | F-4EJ Kai ""Fantomu II""";F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;▅\tF-4EJ\t（改）\t“鬼\t怪”\tII;航空自衛隊 F-4EJ\t改  | F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;F-4EJ 카이 팬텀 II;F-4EJ Kai Phantom II;F-4EJ Kai Phantom II;航\t空\t自\t衛\t隊 F-4EJ\t改 幽\t靈\tII;F-4EJ Kai Phantom II;
f-4ej_kai_1;▅ F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;▅\tF-4EJ;F-4EJ\t改  ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;
f-4ej_kai_2;F-4;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;▅\tF-4;F-4EJ\t改  ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;F-4EJ;
f-4k_shop;▄ Phantom F.G. Mk. 1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG. Mk1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;F-4K;▄\t“\t鬼\t怪\t”\tFG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;팬텀 FG. Mk.1;Phantom FG.1;Phantom FG. Mk1;▄ 幽靈FG.1 ;▄\t“\t鬼\t怪\t”\tFG.1
f-4k_0;▄ McDonnell Douglas Model 98FB / BAC | F-4K-31-MC | Phantom F.G. Mk. 1 ;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG. Mk1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;"F-4K ""Phantom FG.1""";▄\t“\t鬼\t怪\t”\tFG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;팬텀 FG. Mk.1;Phantom FG.1;Phantom FG. Mk1;▄ 幽靈FG.1 ;▄\t“\t鬼\t怪\t”\tFG.1
f-4k_1;▄ Phantom F.G. Mk. 1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG. Mk1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;F-4K;▄\t“\t鬼\t怪\t”\tFG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;Phantom FG.1;팬텀 FG. Mk.1;Phantom FG.1;Phantom FG. Mk1;▄ 幽靈FG.1 ;▄\t“\t鬼\t怪\t”\tFG.1
f-4k_2;F-4;FG.1;FG.1;Phantom;FG. Mk1;FG.1;FG.1;FG.1;FG.1;F-4K;▄\t“\t鬼\t怪\t”;FG.1;FG.1;FG.1;FG.1;FG.1;Phantom;FG. Mk.1;FG.1;FG. Mk1;▄ 幽靈;▄\t“\t鬼\t怪\t”
f-4jk_shop;▄ Phantom F. Mk. 3;F-4J(UK);F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK);F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) 팬텀 II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK);F-4J(UK) Phantom II;;
f-4jk_0;▄ McDonnell Douglas Model 98 / NARF North Island | F-4J | Phantom F. Mk. 3;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) 鬼\t怪 II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) 팬텀 II;F-4J(UK) Phantom II;F-4J(UK) Phantom II;F-4J(UK) 幽\t靈\tII;F-4J(UK) Phantom II;;
f-4jk_1;▄ Phantom F. Mk. 3;F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);;
f-4jk_2;F-4;F-4J(UK);F-4J;F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);F-4J(UK);;
f_14a_early_shop;F-14A-65;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;F-14A Early;;
f_14a_early_0;Grumman G-303C | F-14A-65-GR Tomcat;F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);F-14A Tomcat (Early);;
f_14a_early_1;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;;
f_14a_early_2;F-14;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;F-14A;;
f_14b_shop;F-14B-150;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;;
f_14b_0;Grumman G-303 | F-14B-150-GR Tomcat;F-14B Tomcat;F-14B Tomcat;F-14B Tomcat;F-14B Tomcat;F-14B Tomcat;F-14B Tomcat;F-14B Tomcat;F-14B Tomcat;F-14B 雄\t猫;F-14B Tomcat;F-14B Tomcat;F-14B Tomcat;F-14B Tomcat;F-14B Tomcat;F-14B 톰캣;F-14B Tomcat;F-14B Tomcat;F-14B 雄\t貓;F-14B Tomcat;;
f_14b_1;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;F-14B;;
f_14b_2;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;F-14;;
f_15a_shop;F-15A-18;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;;
f_15a_0;McDonnell Douglas | F-15A-18-MC (MSIP) Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A 鹰;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;F-15A Eagle;;
f_15a_1;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;F-15A;;
f_15a_2;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;;
f_15a_iaf_shop; F-15A-18;Baz;Baz;Baz;Baz;Baz;Baz;Baz;Baz;战\t隼;Baz;Baz;Baz;Baz;Baz;Baz;Baz;Baz;Baz;Baz;;
f_15a_iaf_0; McDonnell Douglas | F-15A-18-MC (MSIP) Baz;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;Baz;\tF-15A 战\t隼;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;F-15A Baz;;
f_15a_iaf_1; F-15A;Baz;Baz;Baz;Baz;Baz;Baz;Baz;Baz;战\t隼;Baz;Baz;Baz;Baz;Baz;Baz;Baz;Baz;Baz;Baz;;
f_15a_iaf_2;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;;
f_15j_shop;▅ F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;;
f_15j_0;▅ McDonnell Douglas / Mitsubishi | F-15J Īguru (2003);F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J 鹰;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;F-15J Eagle;;
f_15j_1;▅ F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;F-15J;;
f_15j_2;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;F-15;;
f_16a_block_10_shop;F-16A-15OCU;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;;
f_16a_block_10_0;General Dynamics Model 401 | F-16A-15OCU-CF (Conversion from F-16A-10-CF) Fighting Falcon;F-16A Block 10 Fighting Falcon;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A 战\t隼;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A 파이팅 팰컨;F-16A Fighting Falcon;F-16A Fighting Falcon;F-16A Block 10 戰\t隼;F-16A Fighting Falcon;;
f_16a_block_10_1;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;;
f_16a_block_10_2;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;;
f_16a_block_15_adf_shop;F-16A-15ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;F-16A ADF;;
f_16a_block_15_adf_0;General Dynamics Model 401 | F-16A-15ADF-CF Fighting Falcon;F-16A Block 15 ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A 战\t隼 防\t空\t战\t斗\t机;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A ADF 파이팅 팰컨;F-16A ADF Fighting Falcon;F-16A ADF Fighting Falcon;F-16A Block 15 防\t空\t戰\t機 戰\t隼;F-16A ADF Fighting Falcon;;
f_16a_block_15_adf_1;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;;
f_16a_block_15_adf_2;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;;
f_16a_block_15_adf_italy_shop;⛨ F-16A-15ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;▄F-16A ADF;;
f_16a_block_15_adf_italy_0;⛨ General Dynamics Model 401 | F-16A-15ADF-CF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;▄F-16A ADF Fighting Falcon;;
f_16a_block_15_adf_italy_1;⛨ F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;▄F-16A;;
f_16a_block_15_adf_italy_2;F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;▄F-16;;
f_16a_block_10_iaf_shop; F-16A-15OCU;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;\tF-16A;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A 네츠;F-16A Netz;F-16A Netz;\tF-16A;F-16A Netz;;
f_16a_block_10_iaf_0; General Dynamics Model 401 | F-16A-15OCU-CF (Conversion from F-16A-10-CF) Nets;F-16A Block 10 Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;\tF-16A 鹰;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A Netz;F-16A 네츠;F-16A Netz;F-16A Netz;\tF-16A Block 10 鷹;F-16A Netz;;
f_16a_block_10_iaf_1; F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;\tF-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;F-16A;\tF-16A;F-16A;;
f_16a_block_10_iaf_2;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;F-16;\tF-16;F-16;F-16;F-16;F-16;F-16;F-16A;F-16;F-16;\tF-16;F-16;;
